Code_postal,Nom_commune,Zonage
35550,Bruc-sur-Aff,1_ZIP
35330,Les Brulais,4_ZAR
35170,Bruz,3_HZ
35170,Bruz,3_HZ
35260,Cancale,2_ZAC
35190,Cardroc,3_HZ
35510,Cesson-Sévigné,3_HZ
35500,Champeaux,2_ZAC
35150,Chanteloup,3_HZ
35135,Chantepie,3_HZ
35190,La Chapelle-aux-Filtzméens,3_HZ
35330,La Chapelle-Bouëxic,4_ZAR
35630,La Chapelle-Chaussée,3_HZ
35520,La Chapelle-des-Fougeretz,3_HZ
35360,La Chapelle du Lou du Lac,2_ZAC
35360,La Chapelle du Lou du Lac,2_ZAC
35500,La Chapelle-Erbrée,2_ZAC
35133,La Chapelle-Fleurigné,1_ZIP
35133,La Chapelle-Fleurigné,1_ZIP
35140,La Chapelle-Saint-Aubert,1_ZIP
35660,La Chapelle-de-Brain,1_ZIP
35660,La Chapelle-de-Brain,1_ZIP
35590,La Chapelle-Thouarault,3_HZ
35131,Chartres-de-Bretagne,3_HZ
35250,Chasné-sur-Illet,3_HZ
35220,Châteaubourg,3_HZ
35220,Châteaubourg,3_HZ
35220,Châteaubourg,3_HZ
35410,Châteaugiron,3_HZ
35410,Châteaugiron,3_HZ
35410,Châteaugiron,3_HZ
35430,Châteauneuf-d'Ille-et-Vilaine,3_HZ
35133,Le Châtellier,1_ZIP
35210,Châtillon-en-Vendelais,2_ZAC
35490,Chauvigné,2_ZAC
35310,Chavagne,3_HZ
35640,Chelun,1_ZIP
35120,Cherrueix,4_ZAR
35250,Chevaigné,3_HZ
35310,Cintré,3_HZ
35590,Clayes,3_HZ
35134,Coësmes,2_ZAC
35330,Comblessac,3_HZ
35270,Combourg,3_HZ
35210,Combourtillé,1_ZIP
35500,Cornillé,2_ZAC
35150,Corps-Nuds,3_HZ
35320,La Couyère,3_HZ
35320,Crevin,2_ZAC
35290,Le Crouais,4_ZAR
35270,Cuguen,3_HZ
35800,Dinard,3_HZ
35440,Dingé,3_HZ
35120,Dol-de-Bretagne,4_ZAR
35113,Domagné,3_HZ
35113,Domagné,3_HZ
35680,Domalain,1_ZIP
35390,La Dominelais,2_ZAC
35410,Domloup,3_HZ
35450,Dourdain,3_HZ
35130,Drouges,1_ZIP
35640,Eancé,2_ZAC
35120,Epiniac,4_ZAR
35500,Erbrée,4_ZAR
35620,Ercé-en-Lamée,2_ZAC
35340,Ercé-près-Liffré,3_HZ
35150,Essé,3_HZ
35370,Étrelles,4_ZAR
35440,Feins,3_HZ
35420,Le Ferré,2_ZAC
35640,Forges-la-Forêt,1_ZIP
35300,Fougères,1_ZIP
35111,La Fresnais,4_ZAR
35290,Gaël,4_ZAR
35490,Gahard,3_HZ
35370,Gennes-sur-Seiche,1_ZIP
35850,Gévezé,3_HZ
35140,Gosné,3_HZ
35350,La Gouesnière,2_ZAC
35580,Goven,2_ZAC
35390,Grand-Fougeray,1_ZIP
35130,La Guerche-de-Bretagne,1_ZIP
35580,Guichen,2_ZAC
35580,Guichen,2_ZAC
35580,Guignen,2_ZAC
35440,Guipel,3_HZ
35630,Hédé-Bazouges,3_HZ
35630,Hédé-Bazouges,3_HZ
35590,L'Hermitage,3_HZ
35120,Hirel,4_ZAR
35120,Hirel,4_ZAR
35750,Iffendic,2_ZAC
35630,Les Iffs,3_HZ
35850,Irodouër,2_ZAC
35150,Janzé,3_HZ
35133,Javené,1_ZIP
35133,Laignelet,1_ZIP
35890,Laillé,2_ZAC
35320,Lalleu,3_HZ
35450,Landavran,2_ZAC
35133,Landéan,1_ZIP
35360,Landujan,2_ZAC
35850,Langan,3_HZ
35660,Langon,1_ZIP
35630,Langouet,3_HZ
35270,Lanrigan,3_HZ
35580,Lassy,2_ZAC
35133,Lécousse,1_ZIP
35550,Lieuron,1_ZIP
35340,Liffré,3_HZ
35111,Lillemer,4_ZAR
35450,Livré-sur-Changeon,3_HZ
35550,Lohéac,1_ZIP
35190,Longaulnay,2_ZAC
35133,Le Loroux,1_ZIP
35270,Lourmais,3_HZ
35330,Loutehel,3_HZ
35680,Louvigné-de-Bais,3_HZ
35420,Louvigné-du-Désert,1_ZIP
35133,Luitré-Dompierre,1_ZIP
35210,Luitré-Dompierre,1_ZIP
35560,Marcillé-Raoul,3_HZ
35240,Marcillé-Robert,2_ZAC
35220,Marpiré,3_HZ
35640,Martigné-Ferchaud,2_ZAC
35330,Val d'Anast,4_ZAR
35330,Val d'Anast,4_ZAR
35380,Maxent,4_ZAR
35450,Mecé,3_HZ
35360,Médréac,2_ZAC
35270,Meillac,3_HZ
35520,Melesse,3_HZ
35420,Mellé,1_ZIP
35330,Mernel,4_ZAR
35480,Guipry-Messac,1_ZIP
35480,Guipry-Messac,1_ZIP
35520,La Mézière,3_HZ
35140,Mézières-sur-Couesnon,3_HZ
35540,Miniac-Morvan,4_ZAR
35540,Miniac-Morvan,4_ZAR
35190,Miniac-sous-Bécherel,2_ZAC
35870,Le Minihic-sur-Rance,3_HZ
35370,Mondevert,4_ZAR
35360,Montauban-de-Bretagne,2_ZAC
35360,Montauban-de-Bretagne,2_ZAC
35210,Montautour,2_ZAC
35120,Mont-Dol,4_ZAR
35160,Monterfil,2_ZAC
35160,Montfort-sur-Meu,2_ZAC
35760,Montgermont,3_HZ
35420,Monthault,1_ZIP
35460,Les Portes du Coglais,2_ZAC
35460,Les Portes du Coglais,2_ZAC
35460,Les Portes du Coglais,2_ZAC
35210,Montreuil-des-Landes,1_ZIP
35520,Montreuil-le-Gast,3_HZ
35500,Montreuil-sous-Pérouse,2_ZAC
35440,Montreuil-sur-Ille,3_HZ
35310,Mordelles,3_HZ
35250,Mouazé,3_HZ
35680,Moulins,2_ZAC
35130,Moussé,1_ZIP
35130,Moutiers,1_ZIP
35290,Muel,4_ZAR
35470,La Noë-Blanche,2_ZAC
35137,La Nouaye,2_ZAC
35410,Nouvoitou,3_HZ
35560,Noyal-sous-Bazouges,3_HZ
35230,Noyal-Châtillon-sur-Seiche,3_HZ
35230,Noyal-Châtillon-sur-Seiche,3_HZ
35530,Noyal-sur-Vilaine,3_HZ
35230,Orgères,3_HZ
35740,Pacé,3_HZ
35380,Paimpont,4_ZAR
35320,Pancé,2_ZAC
35210,Parcé,1_ZIP
35133,Parigné,1_ZIP
35850,Parthenay-de-Bretagne,3_HZ
35370,Le Pertre,4_ZAR
35320,Le Petit-Fougeray,3_HZ
35550,Pipriac,1_ZIP
35150,Piré-Chancé,3_HZ
35680,Piré-Chancé,3_HZ
35470,Pléchâtel,2_ZAC
35470,Pléchâtel,2_ZAC
35610,Pleine-Fougères,1_ZIP
35380,Plélan-le-Grand,4_ZAR
35540,Plerguer,4_ZAR
35720,Plesder,2_ZAC
35720,Pleugueneuc,3_HZ
35137,Pleumeleuc,3_HZ
35730,Pleurtuit,3_HZ
35500,Pocé-les-Bois,2_ZAC
35420,Poilley,2_ZAC
35320,Poligné,2_ZAC
35210,Princé,2_ZAC
35190,Québriac,3_HZ
35290,Quédillac,4_ZAR
35130,Rannée,1_ZIP
35600,Redon,1_ZIP
35660,Renac,1_ZIP
35000,Rennes,3_HZ
35200,Rennes,3_HZ
35700,Rennes,3_HZ
35240,Retiers,2_ZAC
35650,Le Rheu,3_HZ
35650,Le Rheu,3_HZ
35780,La Richardais,3_HZ
35560,Rimou,3_HZ
35133,Romagné,1_ZIP
35490,Romazy,3_HZ
35850,Romillé,3_HZ
35120,Roz-Landrieux,4_ZAR
35610,Roz-sur-Couesnon,1_ZIP
35610,Sains,1_ZIP
35390,Sainte-Anne-sur-Vilaine,1_ZIP
35230,Saint-Armel,3_HZ
35250,Saint-Aubin-d'Aubigné,3_HZ
35500,Saint-Aubin-des-Landes,2_ZAC
35140,Saint-Aubin-du-Cormier,3_HZ
35114,Saint-Benoît-des-Ondes,4_ZAR
35800,Saint-Briac-sur-Mer,3_HZ
35460,Maen Roch,2_ZAC
35460,Maen Roch,2_ZAC
35630,Saint-Brieuc-des-Iffs,3_HZ
35120,Saint-Broladre,4_ZAR
35210,Saint-Christophe-des-Bois,2_ZAC
35140,Saint-Christophe-de-Valains,2_ZAC
35134,Sainte-Colombe,2_ZAC
35350,Saint-Coulomb,2_ZAC
35220,Saint-Didier,3_HZ
35190,Saint-Domineuc,3_HZ
35230,Saint-Erblon,3_HZ
35550,Saint-Ganton,1_ZIP
35610,Saint-Georges-de-Gréhaigne,1_ZIP
35420,Saint-Georges-de-Reintembault,2_ZAC
35370,Saint-Germain-du-Pinel,4_ZAR
35133,Saint-Germain-en-Coglès,1_ZIP
35250,Saint-Germain-sur-Ille,3_HZ
35590,Saint-Gilles,3_HZ
35630,Saint-Gondran,3_HZ
35750,Saint-Gonlay,2_ZAC
35760,Saint-Grégoire,3_HZ
35430,Saint-Guinoux,3_HZ
35140,Saint-Hilaire-des-Landes,2_ZAC
35136,Saint-Jacques-de-la-Lande,3_HZ
35140,Rives-du-Couesnon,3_HZ
35140,Rives-du-Couesnon,3_HZ
35140,Rives-du-Couesnon,3_HZ
35140,Rives-du-Couesnon,3_HZ
35220,Saint-Jean-sur-Vilaine,3_HZ
35430,Saint-Jouan-des-Guérets,3_HZ
35550,Saint-Just,1_ZIP
35270,Saint-Léger-des-Prés,3_HZ
35800,Saint-Lunaire,3_HZ
35400,Saint-Malo,3_HZ
35400,Saint-Malo,3_HZ
35400,Saint-Malo,3_HZ
35400,Saint-Malo,3_HZ
35400,Saint-Malo,3_HZ
35480,Saint-Malo-de-Phily,1_ZIP
35750,Saint-Malon-sur-Mel,4_ZAR
35120,Saint-Marcan,4_ZAR
35460,Saint-Marc-le-Blanc,2_ZAC
35460,Saint-Marc-le-Blanc,2_ZAC
35600,Sainte-Marie,1_ZIP
35750,Saint-Maugan,2_ZAC
35250,Saint-Médard-sur-Ille,3_HZ
35290,Saint-Méen-le-Grand,4_ZAR
35350,Saint-Méloir-des-Ondes,2_ZAC
35500,Saint-M'Hervé,2_ZAC
35290,Saint-Onen-la-Chapelle,4_ZAR
35140,Saint-Ouen-des-Alleux,3_HZ
35380,Saint-Péran,4_ZAR
35430,Saint-Père-Marc-en-Poulet,3_HZ
35190,Saint-Pern,2_ZAC
35720,Mesnil-Roc'h,2_ZAC
35720,Mesnil-Roc'h,2_ZAC
35720,Mesnil-Roc'h,2_ZAC
35560,Saint-Rémy-du-Plain,3_HZ
35133,Saint-Sauveur-des-Landes,1_ZIP
35330,Saint-Séglin,4_ZAR
35580,Saint-Senoux,2_ZAC
35430,Saint-Suliac,3_HZ
35250,Saint-Sulpice-la-Forêt,3_HZ
35390,Saint-Sulpice-des-Landes,2_ZAC
35630,Saint-Symphorien,3_HZ
35190,Saint-Thual,3_HZ
35310,Saint-Thurial,3_HZ
35360,Saint-Uniac,2_ZAC
35320,Saulnières,3_HZ
35320,Le Sel-de-Bretagne,2_ZAC
35133,La Selle-en-Luitré,1_ZIP
35130,La Selle-Guerchaise,1_ZIP
35490,Sens-de-Bretagne,3_HZ
35530,Servon-sur-Vilaine,3_HZ
35550,Sixt-sur-Aff,1_ZIP
35610,Sougeal,1_ZIP
35500,Taillis,2_ZAC
35160,Talensac,2_ZAC
35620,Teillay,2_ZAC
35240,Le Theil-de-Bretagne,2_ZAC
35235,Thorigné-Fouillard,3_HZ
35134,Thourie,2_ZAC
35460,Le Tiercent,2_ZAC
35190,Tinténiac,3_HZ
35370,Torcé,2_ZAC
35610,Trans-la-Forêt,1_ZIP
35380,Treffendel,4_ZAR
35270,Trémeheuc,3_HZ
35320,Tresbœuf,3_HZ
35190,Trévérien,3_HZ
35190,Trimer,3_HZ
35450,Val-d'Izé,2_ZAC
35680,Vergéal,4_ZAR
35160,Le Verger,3_HZ
35770,Vern-sur-Seiche,3_HZ
35132,Vezin-le-Coquet,3_HZ
35610,Vieux-Viel,1_ZIP
35490,Vieux-Vy-sur-Couesnon,3_HZ
35630,Vignoc,3_HZ
35420,Villamée,1_ZIP
35430,La Ville-ès-Nonais,3_HZ
35130,Visseiche,1_ZIP
35500,Vitré,2_ZAC
35960,Le Vivier-sur-Mer,4_ZAR
35540,Le Tronchet,4_ZAR
35131,Pont-Péan,3_HZ
36140,Aigurande,1_ZIP
36150,Aize,1_ZIP
36120,Ambrault,1_ZIP
36210,Anjouin,1_ZIP
36120,Ardentes,2_ZAC
36200,Argenton-sur-Creuse,1_ZIP
36500,Argy,1_ZIP
36700,Arpheuilles,1_ZIP
36330,Arthon,2_ZAC
36290,Azay-le-Ferron,1_ZIP
36210,Bagneux,1_ZIP
36270,Baraize,1_ZIP
36110,Baudres,1_ZIP
36270,Bazaiges,1_ZIP
36310,Beaulieu,1_ZIP
36370,Bélâbre,1_ZIP
36400,La Berthenoux,1_ZIP
36300,Le Blanc,1_ZIP
36120,Bommiers,1_ZIP
36310,Bonneuil,1_ZIP
36100,Les Bordes,1_ZIP
36200,Bouesse,1_ZIP
36110,Bouges-le-Château,1_ZIP
36110,Bretagne,1_ZIP
36400,Briantes,1_ZIP
36110,Brion,1_ZIP
36100,Brives,1_ZIP
36140,La Buxerette,1_ZIP
36150,Buxeuil,1_ZIP
36230,Buxières-d'Aillac,2_ZAC
36500,Buzançais,1_ZIP
36200,Ceaulmont,1_ZIP
36200,Celon,1_ZIP
36210,Chabris,1_ZIP
36310,Chaillac,1_ZIP
36370,Chalais,1_ZIP
36100,La Champenoise,1_ZIP
36160,Champillet,1_ZIP
36500,La Chapelle-Orthemale,1_ZIP
36150,La Chapelle-Saint-Laurian,1_ZIP
36800,Chasseneuil,1_ZIP
36400,Chassignolles,1_ZIP
36000,Châteauroux,2_ZAC
36700,Châtillon-sur-Indre,1_ZIP
36400,La Châtre,1_ZIP
36170,La Châtre-Langlin,1_ZIP
36200,Chavin,1_ZIP
36170,Chazelet,1_ZIP
36500,Chezelles,1_ZIP
36800,Chitray,1_ZIP
36100,Chouday,1_ZIP
36300,Ciron,1_ZIP
36300,Ciron,1_ZIP
36700,Cléré-du-Bois,1_ZIP
36700,Clion,1_ZIP
36340,Cluis,1_ZIP
36130,Coings,1_ZIP
36300,Concremiers,1_ZIP
36100,Condé,1_ZIP
36140,Crevant,1_ZIP
36140,Crozon-sur-Vauvre,1_ZIP
36190,Cuzion,1_ZIP
36130,Déols,1_ZIP
36130,Diors,1_ZIP
36260,Diou,1_ZIP
36300,Douadic,1_ZIP
36310,Dunet,1_ZIP
36210,Dun-le-Poëlier,1_ZIP
36240,Écueillé,1_ZIP
36270,Éguzon-Chantôme,1_ZIP
36270,Éguzon-Chantôme,1_ZIP
36120,Étrechet,2_ZAC
36160,Feusines,1_ZIP
36700,Fléré-la-Rivière,1_ZIP
36150,Fontenay,1_ZIP
36220,Fontgombault,1_ZIP
36600,Fontguenand,1_ZIP
36230,Fougerolles,1_ZIP
36110,Francillon,1_ZIP
36180,Frédille,1_ZIP
36190,Gargilesse-Dampierre,1_ZIP
36240,Gehée,1_ZIP
36150,Giroux,1_ZIP
36230,Gournay,1_ZIP
36150,Guilly,1_ZIP
36180,Heugnes,1_ZIP
36300,Ingrandes,1_ZIP
36100,Issoudun,1_ZIP
36120,Jeu-les-Bois,2_ZAC
36240,Jeu-Maloches,1_ZIP
36400,Lacs,1_ZIP
36600,Langé,1_ZIP
36110,Levroux,1_ZIP
36110,Levroux,1_ZIP
36110,Levroux,1_ZIP
36370,Lignac,1_ZIP
36160,Lignerolles,1_ZIP
36220,Lingé,1_ZIP
36150,Liniez,1_ZIP
36100,Lizeray,1_ZIP
36140,Lourdoueix-Saint-Michel,1_ZIP
36400,Lourouer-Saint-Laurent,1_ZIP
36350,Luant,2_ZAC
36150,Luçay-le-Libre,1_ZIP
36360,Luçay-le-Mâle,1_ZIP
36220,Lurais,1_ZIP
36220,Lureuil,1_ZIP
36800,Luzeret,1_ZIP
36600,Lye,1_ZIP
36230,Lys-Saint-Georges,1_ZIP
36400,Le Magny,1_ZIP
36340,Maillet,1_ZIP
36340,Malicornay,1_ZIP
36120,Mâron,2_ZAC
36220,Martizay,1_ZIP
36370,Mauvières,1_ZIP
36210,Menetou-sur-Nahon,1_ZIP
36150,Ménétréols-sous-Vatan,1_ZIP
36200,Le Menoux,1_ZIP
36500,Méobecq,1_ZIP
36220,Mérigny,1_ZIP
36230,Mers-sur-Indre,1_ZIP
36100,Meunet-Planches,1_ZIP
36150,Meunet-sur-Vatan,1_ZIP
36290,Mézières-en-Brenne,1_ZIP
36800,Migné,1_ZIP
36260,Migny,1_ZIP
36140,Montchevrier,1_ZIP
36400,Montgivray,1_ZIP
36130,Montierchaume,1_ZIP
36230,Montipouret,1_ZIP
36400,Montlevicq,1_ZIP
36200,Mosnay,1_ZIP
36160,La Motte-Feuilly,1_ZIP
36340,Mouhers,1_ZIP
36170,Mouhet,1_ZIP
36110,Moulins-sur-Céphons,1_ZIP
36700,Murs,1_ZIP
36220,Néons-sur-Creuse,1_ZIP
36400,Néret,1_ZIP
36500,Neuillay-les-Bois,1_ZIP
36100,Neuvy-Pailloux,1_ZIP
36230,Neuvy-Saint-Sépulchre,1_ZIP
36250,Niherne,2_ZAC
36400,Nohant-Vic,1_ZIP
36800,Nuret-le-Ferron,1_ZIP
36290,Obterre,1_ZIP
36190,Orsennes,1_ZIP
36210,Orville,1_ZIP
36800,Oulches,1_ZIP
36500,Palluau-sur-Indre,1_ZIP
36170,Parnac,1_ZIP
36260,Paudy,1_ZIP
36290,Paulnay,1_ZIP
36200,Le Pêchereau,1_ZIP
36180,Pellevoisin,1_ZIP
36160,Pérassay,1_ZIP
36350,La Pérouille,1_ZIP
36200,Badecon-le-Pin,1_ZIP
36330,Le Poinçonnet,2_ZAC
36190,Pommiers,1_ZIP
36800,Le Pont-Chrétien-Chabenet,1_ZIP
36210,Poulaines,1_ZIP
36160,Pouligny-Notre-Dame,1_ZIP
36160,Pouligny-Saint-Martin,1_ZIP
36300,Pouligny-Saint-Pierre,1_ZIP
36240,Préaux,1_ZIP
36220,Preuilly-la-Ville,1_ZIP
36370,Prissac,1_ZIP
36120,Pruniers,1_ZIP
36150,Reboursin,1_ZIP
36260,Reuilly,1_ZIP
36800,Rivarennes,1_ZIP
36300,Rosnay,1_ZIP
36170,Roussines,1_ZIP
36110,Rouvres-les-Bois,1_ZIP
36300,Ruffec,1_ZIP
36170,Sacierges-Saint-Martin,1_ZIP
36300,Saint-Aigny,1_ZIP
36100,Saint-Aoustrille,1_ZIP
36120,Saint-Août,1_ZIP
36100,Saint-Aubin,1_ZIP
36170,Saint-Benoît-du-Sault,1_ZIP
36400,Saint-Chartier,1_ZIP
36210,Saint-Christophe-en-Bazelle,1_ZIP
36400,Saint-Christophe-en-Boucherie,1_ZIP
36170,Saint-Civran,1_ZIP
36700,Saint-Cyran-du-Jambot,1_ZIP
36230,Saint-Denis-de-Jouhet,1_ZIP
36100,Sainte-Fauste,1_ZIP
36150,Saint-Florentin,1_ZIP
36800,Saint-Gaultier,1_ZIP
36500,Sainte-Gemme,1_ZIP
36500,Saint-Genou,1_ZIP
36100,Saint-Georges-sur-Arnon,1_ZIP
36170,Saint-Gilles,1_ZIP
36370,Saint-Hilaire-sur-Benaize,1_ZIP
36500,Saint-Lactencin,1_ZIP
36260,Sainte-Lizaigne,1_ZIP
36200,Saint-Marcel,1_ZIP
36250,Saint-Maur,2_ZAC
36250,Saint-Maur,2_ZAC
36700,Saint-Médard,1_ZIP
36290,Saint-Michel-en-Brenne,1_ZIP
36260,Saint-Pierre-de-Jards,1_ZIP
36190,Saint-Plantaire,1_ZIP
36160,Sainte-Sévère-sur-Indre,1_ZIP
36100,Saint-Valentin,1_ZIP
36230,Sarzay,1_ZIP
36120,Sassierges-Saint-Germain,2_ZAC
36290,Saulnay,1_ZIP
36220,Sauzelles,1_ZIP
36160,Sazeray,1_ZIP
36100,Ségry,1_ZIP
36180,Selles-sur-Nahon,1_ZIP
36210,Sembleçay,1_ZIP
36500,Sougé,1_ZIP
36200,Tendu,1_ZIP
36800,Thenay,1_ZIP
36400,Thevet-Saint-Julien,1_ZIP
36100,Thizay,1_ZIP
36310,Tilly,1_ZIP
36220,Tournon-Saint-Martin,1_ZIP
36700,Le Tranger,1_ZIP
36230,Tranzault,1_ZIP
36160,Urciers,1_ZIP
36600,Valençay,1_ZIP
36210,Val-Fouzon,1_ZIP
36210,Val-Fouzon,1_ZIP
36210,Val-Fouzon,1_ZIP
36150,Vatan,1_ZIP
36330,Velles,2_ZAC
36500,Vendœuvres,1_ZIP
36600,La Vernelle,1_ZIP
36400,Verneuil-sur-Igneraie,1_ZIP
36600,Veuil,1_ZIP
36400,Vicq-Exemplet,1_ZIP
36600,Vicq-sur-Nahon,1_ZIP
36160,Vigoulant,1_ZIP
36170,Vigoux,1_ZIP
36160,Vijon,1_ZIP
36320,Villedieu-sur-Indre,1_ZIP
36110,Villegongis,1_ZIP
36500,Villegouin,1_ZIP
36360,Villentrois-Faverolles-en-Berry,1_ZIP
36600,Villentrois-Faverolles-en-Berry,1_ZIP
36290,Villiers,1_ZIP
36110,Vineuil,1_ZIP
36100,Vouillon,1_ZIP
37160,Abilly,1_ZIP
37340,Ambillou,3_HZ
37400,Amboise,3_HZ
37500,Anché,2_ZAC
37800,Antogny-le-Tillac,1_ZIP
37260,Artannes-sur-Indre,1_ZIP
37120,Assay,1_ZIP
37270,Athée-sur-Cher,3_HZ
37110,Autrèche,2_ZAC
37110,Auzouer-en-Touraine,2_ZAC
37420,Avoine,3_HZ
37220,Avon-les-Roches,2_ZAC
37340,Avrillé-les-Ponceaux,3_HZ
37190,Azay-le-Rideau,3_HZ
37270,Azay-sur-Cher,2_ZAC
37310,Azay-sur-Indre,3_HZ
37510,Ballan-Miré,3_HZ
37350,Barrou,1_ZIP
37600,Beaulieu-lès-Loches,3_HZ
37360,Beaumont-Louestault,1_ZIP
37370,Beaumont-Louestault,1_ZIP
37420,Beaumont-en-Véron,3_HZ
37460,Beaumont-Village,1_ZIP
37140,Benais,2_ZAC
37510,Berthenay,3_HZ
37600,Betz-le-Château,1_ZIP
37150,Bléré,3_HZ
37290,Bossay-sur-Claise,1_ZIP
37240,Bossée,2_ZAC
37110,Le Boulay,2_ZAC
37140,Bourgueil,2_ZAC
37240,Bournan,1_ZIP
37290,Boussay,1_ZIP
37120,Braslou,1_ZIP
37120,Braye-sous-Faye,1_ZIP
37330,Braye-sur-Maulne,1_ZIP
37330,Brèches,1_ZIP
37130,Bréhémont,3_HZ
37600,Bridoré,1_ZIP
37220,Brizay,2_ZAC
37370,Bueil-en-Touraine,1_ZIP
37500,Candes-Saint-Martin,3_HZ
37530,Cangey,3_HZ
37350,La Celle-Guenand,1_ZIP
37160,La Celle-Saint-Avant,1_ZIP
37460,Céré-la-Ronde,1_ZIP
37390,Cerelles,3_HZ
37290,Chambon,1_ZIP
37310,Chambourg-sur-Indre,3_HZ
37170,Chambray-lès-Tours,3_HZ
37120,Champigny-sur-Veude,1_ZIP
37210,Chançay,2_ZAC
37600,Chanceaux-près-Loches,3_HZ
37390,Chanceaux-sur-Choisille,3_HZ
37330,Channay-sur-Lathan,3_HZ
37130,La Chapelle-aux-Naux,3_HZ
37240,La Chapelle-Blanche-Saint-Martin,1_ZIP
37140,La Chapelle-sur-Loire,2_ZAC
37390,Charentilly,2_ZAC
37530,Chargé,3_HZ
37290,Charnizay,1_ZIP
37330,Château-la-Vallière,1_ZIP
37110,Château-Renault,2_ZAC
37350,Chaumussay,1_ZIP
37120,Chaveignes,1_ZIP
37310,Chédigny,3_HZ
37190,Cheillé,3_HZ
37370,Chemillé-sur-Dême,2_ZAC
37460,Chemillé-sur-Indrois,3_HZ
37150,Chenonceaux,3_HZ
37220,Chezelles,2_ZAC
37500,Chinon,2_ZAC
37150,Chisseaux,1_ZIP
37140,Chouzé-sur-Loire,2_ZAC
37310,Cigogné,3_HZ
37500,Cinais,2_ZAC
37130,Cinq-Mars-la-Pile,3_HZ
37240,Ciran,1_ZIP
37150,Civray-de-Touraine,3_HZ
37160,Civray-sur-Esves,1_ZIP
37340,Cléré-les-Pins,3_HZ
37340,Continvoir,2_ZAC
37320,Cormery,1_ZIP
37330,Couesmes,1_ZIP
37310,Courçay,1_ZIP
37330,Courcelles-de-Touraine,3_HZ
37120,Courcoué,1_ZIP
37500,Couziers,2_ZAC
37500,Cravant-les-Côteaux,2_ZAC
37220,Crissay-sur-Manse,2_ZAC
37150,La Croix-en-Touraine,3_HZ
37380,Crotelles,2_ZAC
37220,Crouzilles,2_ZAC
37240,Cussay,1_ZIP
37110,Dame-Marie-les-Bois,2_ZAC
37150,Dierre,3_HZ
37310,Dolus-le-Sec,3_HZ
37800,Draché,2_ZAC
37190,Druye,3_HZ
37150,Épeigné-les-Bois,1_ZIP
37370,Épeigné-sur-Dême,2_ZAC
37240,Esves-le-Moutier,1_ZIP
37320,Esvres,1_ZIP
37120,Faye-la-Vineuse,1_ZIP
37110,La Ferrière,2_ZAC
37350,Ferrière-Larçon,1_ZIP
37600,Ferrière-sur-Beaulieu,3_HZ
37230,Fondettes,2_ZAC
37150,Francueil,3_HZ
37460,Genillé,3_HZ
37340,Gizeux,2_ZAC
37350,Le Grand-Pressigny,1_ZIP
37350,La Guerche,1_ZIP
37160,Descartes,1_ZIP
37110,Les Hermites,1_ZIP
37340,Hommes,3_HZ
37420,Huismes,3_HZ
37220,L'Île-Bouchard,2_ZAC
37120,Jaulnay,1_ZIP
37300,Joué-lès-Tours,3_HZ
37130,Langeais,3_HZ
37130,Langeais,3_HZ
37270,Larçay,3_HZ
37120,Lémeré,2_ZAC
37500,Lerné,2_ZAC
37460,Le Liège,3_HZ
37130,Lignières-de-Touraine,3_HZ
37500,Ligré,2_ZAC
37240,Ligueil,1_ZIP
37530,Limeray,3_HZ
37600,Loches,3_HZ
37460,Loché-sur-Indrois,1_ZIP
37320,Louans,1_ZIP
37240,Le Louroux,2_ZAC
37330,Lublé,1_ZIP
37400,Lussault-sur-Loire,3_HZ
37230,Luynes,3_HZ
37120,Luzé,1_ZIP
37150,Luzillé,3_HZ
37800,Maillé,2_ZAC
37240,Manthelan,1_ZIP
37500,Marçay,2_ZAC
37160,Marcé-sur-Esves,1_ZIP
37330,Marcilly-sur-Maulne,1_ZIP
37800,Marcilly-sur-Vienne,2_ZAC
37120,Marigny-Marmande,1_ZIP
37370,Marray,1_ZIP
37130,Mazières-de-Touraine,3_HZ
37390,La Membrolle-sur-Choisille,3_HZ
37390,Mettray,3_HZ
37380,Monnaie,3_HZ
37250,Montbazon,3_HZ
37110,Monthodon,2_ZAC
37270,Montlouis-sur-Loire,2_ZAC
37460,Montrésor,3_HZ
37530,Montreuil-en-Touraine,3_HZ
37260,Monts,1_ZIP
37110,Morand,2_ZAC
37530,Mosnes,1_ZIP
37600,Mouzay,1_ZIP
37530,Nazelles-Négron,3_HZ
37190,Neuil,2_ZAC
37380,Neuillé-le-Lierre,2_ZAC
37360,Neuillé-Pont-Pierre,1_ZIP
37160,Neuilly-le-Brignon,1_ZIP
37110,Neuville-sur-Brenne,2_ZAC
37370,Neuvy-le-Roi,1_ZIP
37210,Noizay,2_ZAC
37390,Notre-Dame-d'Oé,3_HZ
37460,Nouans-les-Fontaines,1_ZIP
37800,Nouâtre,2_ZAC
37380,Nouzilly,3_HZ
37800,Noyant-de-Touraine,2_ZAC
37460,Orbigny,1_ZIP
37220,Panzoult,2_ZAC
37210,Parçay-Meslay,3_HZ
37220,Parçay-sur-Vienne,2_ZAC
37350,Paulmy,1_ZIP
37230,Pernay,3_HZ
37600,Perrusson,3_HZ
37350,Le Petit-Pressigny,1_ZIP
37530,Pocé-sur-Cisse,3_HZ
37260,Pont-de-Ruan,1_ZIP
37800,Ports-sur-Vienne,1_ZIP
37800,Pouzay,2_ZAC
37290,Preuilly-sur-Claise,1_ZIP
37800,Pussigny,1_ZIP
